procedure_name,is_mandatory,procedure_description,procedure_id,parameter_mapping
Intraperitoneal glucose tolerance test (IPGTT),1,"The glucose tolerance test measures the clearance of an intraperitoneally injected glucose load from the body. It is used to detect disturbances in glucose metabolism that can be linked to human conditions such as diabetes or metabolic syndrome. Animals are fasted for approximately 16 hours, fasted blood glucose levels are determined before a solution of glucose is administered by intra-peritoneal (IP) injection. Subsequently, the blood glucose level is measured at different time points during the following 2 hours.Ontological description: MP:0005559 - increased circulating glucose level, MP:0005560 - decreased circulating glucose level, MP:0005293 - impaired glucose tolerance, MP:0005292 - improved glucose tolerance, MP:0005291           abnormal glucose tolerance, MP:0000188 - abnormal circulating glucose level.",34,18310
Intraperitoneal glucose tolerance test (IPGTT),1,"The glucose tolerance test measures the clearance of an intraperitoneally injected glucose load from the body. It is used to detect disturbances in glucose metabolism that can be linked to human conditions such as diabetes or metabolic syndrome. Animals are fasted for approximately 16 hours, fasted blood glucose levels are determined before a solution of glucose is administered by intra-peritoneal (IP) injection. Subsequently, the blood glucose level is measured at different time points during the following 2 hours.Ontological description: MP:0005559 - increased circulating glucose level, MP:0005560 - decreased circulating glucose level, MP:0005293 - impaired glucose tolerance, MP:0005292 - improved glucose tolerance, MP:0005291           abnormal glucose tolerance, MP:0000188 - abnormal circulating glucose level.",34,18311
Intraperitoneal glucose tolerance test (IPGTT),1,"The glucose tolerance test measures the clearance of an intraperitoneally injected glucose load from the body. It is used to detect disturbances in glucose metabolism that can be linked to human conditions such as diabetes or metabolic syndrome. Animals are fasted for approximately 16 hours, fasted blood glucose levels are determined before a solution of glucose is administered by intra-peritoneal (IP) injection. Subsequently, the blood glucose level is measured at different time points during the following 2 hours.Ontological description: MP:0005559 - increased circulating glucose level, MP:0005560 - decreased circulating glucose level, MP:0005293 - impaired glucose tolerance, MP:0005292 - improved glucose tolerance, MP:0005291           abnormal glucose tolerance, MP:0000188 - abnormal circulating glucose level.",34,18312
Intraperitoneal glucose tolerance test (IPGTT),1,"The glucose tolerance test measures the clearance of an intraperitoneally injected glucose load from the body. It is used to detect disturbances in glucose metabolism that can be linked to human conditions such as diabetes or metabolic syndrome. Animals are fasted for approximately 16 hours, fasted blood glucose levels are determined before a solution of glucose is administered by intra-peritoneal (IP) injection. Subsequently, the blood glucose level is measured at different time points during the following 2 hours.Ontological description: MP:0005559 - increased circulating glucose level, MP:0005560 - decreased circulating glucose level, MP:0005293 - impaired glucose tolerance, MP:0005292 - improved glucose tolerance, MP:0005291           abnormal glucose tolerance, MP:0000188 - abnormal circulating glucose level.",34,18313
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52084
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52085
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52086
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52087
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52088
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52089
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52090
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52091
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52092
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52093
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52094
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52095
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52096
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52097
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52098
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52099
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52100
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52101
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52102
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52103
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52104
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52105
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52106
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52107
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52108
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52109
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52110
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52111
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52112
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52113
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,52114
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,67722
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,67723
Light-Dark Test,0,Light-Dark test monitors the anxiety-related behaviour of mice,35,67724
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40745
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40746
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40747
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40748
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40749
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40750
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40751
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40752
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40753
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40754
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40755
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40756
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40757
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40758
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40759
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40760
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,40761
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52270
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52271
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52272
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52273
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52274
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52275
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52276
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52277
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52278
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52279
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52280
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52281
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52282
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52283
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52284
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52285
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52286
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52287
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52288
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52289
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52290
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52291
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52292
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52293
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52294
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52295
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52296
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52297
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52298
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52299
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52300
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52301
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52302
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52303
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52304
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52305
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52306
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52307
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52308
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52309
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52310
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52311
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52312
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52313
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52314
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52315
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52316
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52317
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52318
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52319
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52320
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52321
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52322
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52323
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52324
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52325
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52326
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52327
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52328
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52329
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52330
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52331
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52332
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52333
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52334
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52335
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52336
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52337
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52338
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52339
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52340
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52341
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52342
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52343
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52344
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52345
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52346
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52347
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52348
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52349
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52350
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52351
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52352
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52353
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52354
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52355
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52356
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52357
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52358
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52359
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52360
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52361
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52362
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52363
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52364
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52365
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52366
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52367
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52368
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52369
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52370
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52371
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52372
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52373
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52374
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52375
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52376
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52377
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52378
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52379
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52380
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52381
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52382
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52383
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52384
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52385
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52386
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52387
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52388
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52389
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52390
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52391
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52392
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52393
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52394
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52395
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52396
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52397
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52398
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52399
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52400
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52401
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52402
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52403
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52404
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52405
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52406
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52407
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52408
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52409
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52410
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52411
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52412
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52413
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52414
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52415
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52416
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52417
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52418
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52419
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52420
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52421
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52422
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52423
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52424
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52425
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52426
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52427
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52428
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52429
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52430
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52431
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52432
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52433
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52434
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52435
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52436
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52437
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52438
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52439
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52440
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52441
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52442
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52443
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52444
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52445
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52446
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52447
MicroCT E14.5-E15.5,0,microct_e14.5-e15.5,36,52448
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7636
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7637
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7638
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7639
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7640
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7641
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7642
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7643
MicroCT E14.5-E15.5 Analysis,0,microct_e14.5-e15.5_analysis,37,7644
MicroCT E18.5,0,microct_e18.5,38,40931
MicroCT E18.5,0,microct_e18.5,38,40932
MicroCT E18.5,0,microct_e18.5,38,40933
MicroCT E18.5,0,microct_e18.5,38,40934
MicroCT E18.5,0,microct_e18.5,38,40935
MicroCT E18.5,0,microct_e18.5,38,40936
MicroCT E18.5,0,microct_e18.5,38,40937
MicroCT E18.5,0,microct_e18.5,38,40938
MicroCT E18.5,0,microct_e18.5,38,40939
MicroCT E18.5,0,microct_e18.5,38,40940
MicroCT E18.5,0,microct_e18.5,38,40941
MicroCT E18.5,0,microct_e18.5,38,40942
MicroCT E18.5,0,microct_e18.5,38,40943
MicroCT E18.5,0,microct_e18.5,38,40944
MicroCT E18.5,0,microct_e18.5,38,40945
MicroCT E18.5,0,microct_e18.5,38,40946
MicroCT E18.5,0,microct_e18.5,38,40947
MicroCT E18.5,0,microct_e18.5,38,73074
MicroCT E18.5,0,microct_e18.5,38,73075
MicroCT E18.5,0,microct_e18.5,38,73076
MicroCT E18.5,0,microct_e18.5,38,73077
MicroCT E18.5,0,microct_e18.5,38,73078
MicroCT E18.5,0,microct_e18.5,38,73079
MicroCT E18.5,0,microct_e18.5,38,73080
MicroCT E18.5,0,microct_e18.5,38,73081
MicroCT E18.5,0,microct_e18.5,38,73082
MicroCT E18.5,0,microct_e18.5,38,73083
MicroCT E18.5,0,microct_e18.5,38,73084
MicroCT E18.5,0,microct_e18.5,38,73085
MicroCT E18.5,0,microct_e18.5,38,73086
MicroCT E18.5,0,microct_e18.5,38,73087
MicroCT E18.5,0,microct_e18.5,38,73088
MicroCT E18.5,0,microct_e18.5,38,73089
MicroCT E18.5,0,microct_e18.5,38,73090
MicroCT E18.5,0,microct_e18.5,38,73091
MicroCT E18.5,0,microct_e18.5,38,73092
MicroCT E18.5,0,microct_e18.5,38,73093
MicroCT E18.5,0,microct_e18.5,38,73094
MicroCT E18.5,0,microct_e18.5,38,73095
MicroCT E18.5,0,microct_e18.5,38,73096
MicroCT E18.5,0,microct_e18.5,38,73097
MicroCT E18.5,0,microct_e18.5,38,73098
MicroCT E18.5,0,microct_e18.5,38,73099
MicroCT E18.5,0,microct_e18.5,38,73100
MicroCT E18.5,0,microct_e18.5,38,73101
MicroCT E18.5,0,microct_e18.5,38,73102
MicroCT E18.5,0,microct_e18.5,38,73103
MicroCT E18.5,0,microct_e18.5,38,73104
MicroCT E18.5,0,microct_e18.5,38,73105
MicroCT E18.5,0,microct_e18.5,38,73106
MicroCT E18.5,0,microct_e18.5,38,73107
MicroCT E18.5,0,microct_e18.5,38,73108
MicroCT E18.5,0,microct_e18.5,38,73109
MicroCT E18.5,0,microct_e18.5,38,73110
MicroCT E18.5,0,microct_e18.5,38,73111
MicroCT E18.5,0,microct_e18.5,38,73112
MicroCT E18.5,0,microct_e18.5,38,73113
MicroCT E18.5,0,microct_e18.5,38,73114
MicroCT E18.5,0,microct_e18.5,38,73115
MicroCT E18.5,0,microct_e18.5,38,73116
MicroCT E18.5,0,microct_e18.5,38,73117
MicroCT E18.5,0,microct_e18.5,38,73118
MicroCT E18.5,0,microct_e18.5,38,73119
MicroCT E18.5,0,microct_e18.5,38,73120
MicroCT E18.5,0,microct_e18.5,38,73121
MicroCT E18.5,0,microct_e18.5,38,73122
MicroCT E18.5,0,microct_e18.5,38,73123
MicroCT E18.5,0,microct_e18.5,38,73124
MicroCT E18.5,0,microct_e18.5,38,73125
MicroCT E18.5,0,microct_e18.5,38,73126
MicroCT E18.5,0,microct_e18.5,38,73127
MicroCT E18.5,0,microct_e18.5,38,73128
MicroCT E18.5,0,microct_e18.5,38,73129
MicroCT E18.5,0,microct_e18.5,38,73130
MicroCT E18.5,0,microct_e18.5,38,73131
MicroCT E18.5,0,microct_e18.5,38,73132
MicroCT E18.5,0,microct_e18.5,38,73133
MicroCT E18.5,0,microct_e18.5,38,73134
MicroCT E18.5,0,microct_e18.5,38,73135
MicroCT E18.5,0,microct_e18.5,38,73136
MicroCT E18.5,0,microct_e18.5,38,73137
MicroCT E18.5,0,microct_e18.5,38,73138
MicroCT E18.5,0,microct_e18.5,38,73139
MicroCT E18.5,0,microct_e18.5,38,73140
MicroCT E18.5,0,microct_e18.5,38,73141
MicroCT E18.5,0,microct_e18.5,38,73142
MicroCT E18.5,0,microct_e18.5,38,73143
MicroCT E18.5,0,microct_e18.5,38,73144
MicroCT E18.5,0,microct_e18.5,38,73145
MicroCT E18.5,0,microct_e18.5,38,73146
MicroCT E18.5,0,microct_e18.5,38,73147
MicroCT E18.5,0,microct_e18.5,38,73148
MicroCT E18.5,0,microct_e18.5,38,73149
MicroCT E18.5,0,microct_e18.5,38,73150
MicroCT E18.5,0,microct_e18.5,38,73151
MicroCT E18.5,0,microct_e18.5,38,73152
MicroCT E18.5,0,microct_e18.5,38,73153
MicroCT E18.5,0,microct_e18.5,38,73154
MicroCT E18.5,0,microct_e18.5,38,73155
MicroCT E18.5,0,microct_e18.5,38,73156
MicroCT E18.5,0,microct_e18.5,38,73157
MicroCT E18.5,0,microct_e18.5,38,73158
MicroCT E18.5,0,microct_e18.5,38,73159
MicroCT E18.5,0,microct_e18.5,38,73160
MicroCT E18.5,0,microct_e18.5,38,73161
MicroCT E18.5,0,microct_e18.5,38,73162
MicroCT E18.5,0,microct_e18.5,38,73163
MicroCT E18.5,0,microct_e18.5,38,73164
MicroCT E18.5,0,microct_e18.5,38,73165
MicroCT E18.5,0,microct_e18.5,38,73166
MicroCT E18.5,0,microct_e18.5,38,73167
MicroCT E18.5,0,microct_e18.5,38,73168
MicroCT E18.5,0,microct_e18.5,38,73169
MicroCT E18.5,0,microct_e18.5,38,73170
MicroCT E18.5,0,microct_e18.5,38,73171
MicroCT E18.5,0,microct_e18.5,38,73172
MicroCT E18.5,0,microct_e18.5,38,73173
MicroCT E18.5,0,microct_e18.5,38,73174
MicroCT E18.5,0,microct_e18.5,38,73175
MicroCT E18.5,0,microct_e18.5,38,73176
MicroCT E18.5,0,microct_e18.5,38,73177
MicroCT E18.5,0,microct_e18.5,38,73178
MicroCT E18.5,0,microct_e18.5,38,73179
MicroCT E18.5,0,microct_e18.5,38,73180
MicroCT E18.5,0,microct_e18.5,38,73181
MicroCT E18.5,0,microct_e18.5,38,73182
MicroCT E18.5,0,microct_e18.5,38,73183
MicroCT E18.5,0,microct_e18.5,38,73184
MicroCT E18.5,0,microct_e18.5,38,73185
MicroCT E18.5,0,microct_e18.5,38,73186
MicroCT E18.5,0,microct_e18.5,38,73187
MicroCT E18.5,0,microct_e18.5,38,73188
MicroCT E18.5,0,microct_e18.5,38,73189
MicroCT E18.5,0,microct_e18.5,38,73190
MicroCT E18.5,0,microct_e18.5,38,73191
MicroCT E18.5,0,microct_e18.5,38,73192
MicroCT E18.5,0,microct_e18.5,38,73193
MicroCT E18.5,0,microct_e18.5,38,73194
MicroCT E18.5,0,microct_e18.5,38,73195
MicroCT E18.5,0,microct_e18.5,38,73196
MicroCT E18.5,0,microct_e18.5,38,73197
MicroCT E18.5,0,microct_e18.5,38,73198
MicroCT E18.5,0,microct_e18.5,38,73199
MicroCT E18.5,0,microct_e18.5,38,73200
MicroCT E18.5,0,microct_e18.5,38,73201
MicroCT E18.5,0,microct_e18.5,38,73202
MicroCT E18.5,0,microct_e18.5,38,73203
MicroCT E18.5,0,microct_e18.5,38,73204
MicroCT E18.5,0,microct_e18.5,38,73205
MicroCT E18.5,0,microct_e18.5,38,73206
MicroCT E18.5,0,microct_e18.5,38,73207
MicroCT E18.5,0,microct_e18.5,38,73208
MicroCT E18.5,0,microct_e18.5,38,73209
MicroCT E18.5,0,microct_e18.5,38,73210
MicroCT E18.5,0,microct_e18.5,38,73211
MicroCT E18.5,0,microct_e18.5,38,73212
MicroCT E18.5,0,microct_e18.5,38,73213
MicroCT E18.5,0,microct_e18.5,38,73214
MicroCT E18.5,0,microct_e18.5,38,73215
MicroCT E18.5,0,microct_e18.5,38,73216
MicroCT E18.5,0,microct_e18.5,38,73217
MicroCT E18.5,0,microct_e18.5,38,73218
